"","ChemicalX","ZombieCount"
"4700",2.4,3540
"4701",0.7,22
"4702",1.3,136
"4703",2.5,5040
"4704",1.8,593
"4705",0.2,6
"4706",2.3,2789
"4707",1.2,94
"4708",1.6,307
"4709",1.8,555
"4710",2.1,1494
"4711",1.3,143
"4712",0.1,5
"4713",0.4,14
"4714",1,55
"4715",1.5,237
"4716",0.2,8
"4717",2,1134
"4718",1.3,139
"4719",1.5,259
"4720",0.3,8
"4721",2.1,1562
"4722",2.4,3687
"4723",0.7,17
"4724",1.1,71
"4725",0.3,10
"4726",1.6,352
"4727",2,1138
"4728",1.7,448
"4729",2.5,4785
"4730",1.6,329
"4731",0.4,6
"4732",0.1,8
"4733",1.2,79
"4734",2.4,3539
"4735",0.3,8
"4736",1.8,610
"4737",0.4,9
"4738",1.9,780
"4739",2.4,3609
"4740",1.6,324
"4741",1.2,115
"4742",0,0
"4743",0.7,13
"4744",2.4,3647
"4745",1.1,72
"4746",1,45
"4747",1.1,82
"4748",1.8,554
"4749",1.7,471
"4750",0.9,42
"4751",1,68
"4752",0.1,3
"4753",0.5,5
"4754",0.9,54
"4755",0.3,5
"4756",2.3,2647
"4757",1.8,562
"4758",0.7,23
"4759",1.8,572
"4760",0.4,7
"4761",1,52
"4762",0.4,7
"4763",0,4
"4764",0.2,4
"4765",0.3,7
"4766",2.4,3679
"4767",0.4,13
"4768",1.5,242
"4769",2.4,3578
"4770",2.5,4993
"4771",0.8,20
"4772",1.2,94
"4773",1.8,600
"4774",1.6,307
"4775",0.7,23
"4776",1.2,103
"4777",1.4,181
"4778",2.1,1511
"4779",0.5,12
"4780",2.5,4916
"4781",0.8,23
"4782",1.5,236
"4783",0.5,8
"4784",1.2,95
"4785",0.6,18
"4786",2.5,4974
"4787",0.1,4
"4788",2.3,2641
"4789",2,1147
"4790",0.7,23
"4791",1.4,191
"4792",2.5,4889
"4793",0.8,28
"4794",0.2,6
"4795",1.2,85
"4796",0.2,6
"4797",2.4,3561
"4798",0.4,11
"4799",1.2,88
"4800",2.4,3597
"4801",1.5,263
"4802",0.3,10
"4803",0.9,34
"4804",2.3,2636
"4805",1.4,189
"4806",0.8,31
"4807",1.9,830
"4808",0.9,40
"4809",0.1,2
"4810",0.6,14
"4811",1.2,96
"4812",1.3,154
"4813",0.2,4
"4814",0.7,27
"4815",0.6,12
"4816",0.6,16
"4817",1.7,461
"4818",2.5,4911
"4819",1.5,210
"4820",0.8,29
"4821",1.1,80
"4822",2.1,1523
"4823",2.4,3654
"4824",1.5,243
"4825",0.4,10
"4826",0.9,39
"4827",1,66
"4828",0,1
"4829",1.1,65
"4830",1.6,312
"4831",1.7,437
"4832",1.8,611
"4833",1.2,100
"4834",0.4,7
"4835",2,1133
"4836",1.9,740
"4837",2.2,1961
"4838",1.7,411
"4839",0.7,24
"4840",1.6,302
"4841",1.4,184
"4842",2.5,5026
"4843",0.1,3
"4844",2.3,2666
"4845",0.1,3
"4846",1.1,76
"4847",0.9,39
"4848",1.9,816
"4849",0.3,3
"4850",2.5,4822
"4851",0.7,23
"4852",2.2,2037
"4853",0.9,42
"4854",1.4,178
"4855",0.6,16
"4856",0.1,2
"4857",0.4,7
"4858",0.9,36
"4859",1.3,130
"4860",0.9,47
"4861",0.8,29
"4862",0.9,28
"4863",0.7,28
"4864",1.3,146
"4865",1.9,766
"4866",0,5
"4867",1.1,70
"4868",0.3,6
"4869",1.5,253
"4870",2.2,2043
"4871",1.1,77
"4872",0.8,23
"4873",1.2,85
"4874",1.5,242
"4875",1.3,142
"4876",0,3
"4877",0.7,24
"4878",1.3,136
"4879",0,3
"4880",2.2,2041
"4881",0.3,9
"4882",2.3,2751
"4883",2.2,2062
"4884",2,1098
"4885",1.8,618
"4886",1,43
"4887",0.7,25
"4888",2,1077
"4889",1.9,827
"4890",1.5,250
"4891",1.5,248
"4892",1.7,444
"4893",0.1,6
"4894",0.5,13
"4895",1.4,177
"4896",0.5,16
"4897",1.2,100
"4898",0.4,12
"4899",0.5,14
"4900",0.2,5
"4901",1.4,162
"4902",1.1,70
"4903",0.6,20
"4904",0.7,25
"4905",2,1066
"4906",1.8,605
"4907",1.2,99
"4908",0.2,4
"4909",0.7,19
"4910",0.1,8
"4911",1.3,138
"4912",1.4,172
"4913",2.4,3670
"4914",1.8,594
"4915",2.3,2742
"4916",1.2,106
"4917",1.3,129
"4918",0.4,15
"4919",1.4,188
"4920",0.1,4
"4921",1.2,97
"4922",1.8,575
"4923",0.8,35
"4924",2.4,3630
"4925",2.3,2751
"4926",0.9,46
"4927",1.5,231
"4928",2.2,2083
"4929",2.1,1531
"4930",2.4,3643
"4931",1.5,218
"4932",1.4,209
"4933",0.9,49
"4934",0.7,22
"4935",0.3,8
"4936",0.3,6
"4937",0.3,5
"4938",1.6,311
"4939",1.6,324
"4940",2.4,3618
"4941",2,1094
"4942",2.3,2673
"4943",0.1,6
"4944",2,1119
"4945",0.4,10
"4946",2,1143
"4947",1.4,205
"4948",0.1,3
"4949",1.7,465
"4950",0.2,7
"4951",0.6,17
"4952",1.6,340
"4953",0.5,11
"4954",0.3,7
"4955",2.2,1997
"4956",0.5,11
"4957",2.1,1441
"4958",0.8,26
"4959",1.8,614
"4960",2.4,3666
"4961",2.1,1459
"4962",1.1,71
"4963",0.2,9
"4964",0,2
"4965",1.9,830
"4966",0.1,2
"4967",0.1,1
"4968",1.4,197
"4969",0.5,15
"4970",2,1154
"4971",1.8,677
"4972",0,1
"4973",0.4,9
"4974",1.3,129
"4975",2.5,5007
"4976",2.4,3647
"4977",1.9,774
"4978",0.2,2
"4979",2.1,1496
"4980",0.5,14
"4981",0.9,43
"4982",0.5,9
"4983",0.6,10
"4984",0.4,9
"4985",1.9,818
"4986",1,46
"4987",1.5,249
"4988",1.8,596
"4989",0,4
"4990",1.3,144
"4991",2.4,3672
"4992",2.3,2776
"4993",2.5,4964
"4994",0,1
"4995",2.4,3616
"4996",1.6,347
"4997",2.2,1972
"4998",0,6
"4999",2,1058
"5000",1.1,76
"5001",2.2,1978
"5002",1.9,771
"5003",0.2,6
"5004",1.3,127
"5005",0.2,7
"5006",2.5,4873
"5007",1.8,540
"5008",1,68
"5009",0,5
"5010",0.8,39
"5011",0.7,26
"5012",1.4,181
"5013",0.5,18
"5014",1,55
"5015",1.8,596
"5016",1.5,238
"5017",1.9,793
"5018",1,67
"5019",2.3,2708
"5020",1.6,361
"5021",0.5,11
"5022",1.6,332
"5023",2.3,2647
"5024",2,1082
"5025",0.1,2
"5026",0.3,4
"5027",0.4,3
"5028",2.5,4765
"5029",0.4,6
"5030",1.1,79
"5031",1.8,614
"5032",2.4,3695
"5033",1.6,330
"5034",1.3,143
"5035",2.3,2704
"5036",1.3,126
"5037",2.3,2777
"5038",0.7,22
"5039",1.3,125
"5040",0.1,5
"5041",0.1,2
"5042",0,4
"5043",1.7,442
"5044",1.3,144
"5045",1.3,153
"5046",0.7,30
"5047",2,1045
"5048",2.2,1977
"5049",2.4,3700
"5050",0.7,25
"5051",2.2,2024
"5052",1.2,94
"5053",0.5,14
"5054",0.8,23
"5055",0.7,22
"5056",1.9,805
"5057",1.8,589
"5058",0.7,28
"5059",1.8,611
"5060",2.1,1455
"5061",0.5,20
"5062",0.5,10
"5063",0.4,8
"5064",2,1101
"5065",0.6,17
"5066",1.9,764
"5067",0.5,10
"5068",0.9,33
"5069",1.2,110
"5070",1.6,366
"5071",0,1
"5072",0.6,13
"5073",2.4,3611
"5074",2.5,4951
"5075",1.9,823
"5076",0,0
"5077",0.1,3
"5078",0.1,2
"5079",1.5,232
"5080",1.7,447
"5081",1.1,75
"5082",1.4,155
"5083",2.2,1971
"5084",1.3,134
"5085",1.2,107
"5086",1.9,800
"5087",0.6,19
"5088",2.3,2738
"5089",1.5,264
"5090",1.7,430
"5091",0.9,42
"5092",2.4,3695
"5093",1,37
"5094",1.7,465
"5095",2.4,3616
"5096",0.2,5
"5097",1,57
"5098",2.3,2799
"5099",0.6,19
"5100",1.1,97
"5101",0.1,3
"5102",1.6,350
"5103",0.1,2
"5104",0,2
"5105",0.4,6
"5106",2,1091
"5107",0.6,23
"5108",1.5,240
"5109",1.8,569
"5110",0.2,6
"5111",1,50
"5112",0,3
"5113",1.7,460
"5114",1.4,153
"5115",0.3,3
"5116",0.9,41
"5117",2.1,1464
"5118",0.2,6
"5119",0.4,13
"5120",1.6,342
"5121",0.3,9
"5122",0.2,3
"5123",0.5,8
"5124",2.3,2725
"5125",0.7,18
"5126",0,3
"5127",0.4,9
"5128",1.4,193
"5129",1.8,620
"5130",1.8,574
"5131",0.5,16
"5132",1.7,470
"5133",2,1079
"5134",2.3,2716
"5135",2.1,1470
"5136",0.6,7
"5137",0.7,34
"5138",1.2,95
"5139",0.3,11
"5140",1.6,318
"5141",2.5,4924
"5142",0.9,43
"5143",2,1122
"5144",2.1,1453
"5145",2,1094
"5146",0.2,7
"5147",0.3,6
"5148",1.6,374
"5149",0.3,7
"5150",0.4,8
"5151",1.4,214
"5152",2.1,1461
"5153",1.5,238
"5154",1.7,465
"5155",1.5,279
"5156",0.8,30
"5157",2.5,4906
"5158",0.5,7
"5159",1.7,449
"5160",1.5,256
"5161",0.2,4
"5162",1.1,64
"5163",1.1,70
"5164",0.5,15
"5165",1.4,181
"5166",0.3,9
"5167",0.9,45
"5168",2.3,2670
"5169",2.4,3509
"5170",0.1,4
"5171",1.2,105
"5172",1.1,68
"5173",0.7,27
"5174",1.7,466
"5175",2.1,1493
"5176",0,1
"5177",2.5,4787
"5178",1.5,241
"5179",0.4,11
"5180",2.2,1952
"5181",2.5,4875
"5182",2.3,2694
"5183",0.7,26
"5184",1.5,242
"5185",1.3,118
"5186",1.8,588
"5187",1,61
"5188",1.5,259
"5189",1.9,824
"5190",1.2,102
"5191",0.5,19
"5192",0.9,42
"5193",0.1,4
"5194",0.4,6
"5195",2.5,4915
"5196",2,1136
"5197",1.9,821
"5198",0.2,6
"5199",1.3,139
"5200",1.6,298
"5201",2,1102
"5202",1.9,864
"5203",2,1113
"5204",2.1,1433
"5205",0,4
"5206",0.8,43
"5207",1.2,106
"5208",1.7,450
"5209",2.2,2083
"5210",0.5,15
"5211",2,1050
"5212",0,3
"5213",0.4,8
"5214",2.5,4906
"5215",1.2,106
"5216",0.4,3
"5217",2.1,1399
"5218",1.3,134
"5219",2,1083
"5220",0.5,16
"5221",1.8,634
"5222",1.1,80
"5223",1.8,562
"5224",1.6,357
"5225",1.9,839
"5226",0.8,27
"5227",1,58
"5228",1.7,447
"5229",0.3,6
"5230",2.2,1938
"5231",0.6,16
"5232",2.2,2007
"5233",0.8,32
"5234",0.5,7
"5235",0.1,2
"5236",0.2,2
"5237",2.3,2712
"5238",1.5,237
"5239",1.5,290
"5240",1.3,152
"5241",1.4,201
"5242",2.1,1513
"5243",0.7,15
"5244",2.2,1971
"5245",0,4
"5246",0.6,14
"5247",1.5,238
"5248",0.4,4
"5249",1.8,582
"5250",0.8,25
"5251",2.2,2060
"5252",1,54
"5253",1.1,73
"5254",2,1079
"5255",2.1,1455
"5256",1.5,267
"5257",1,53
"5258",0.2,3
"5259",0.3,2
"5260",1.8,616
"5261",0.2,5
"5262",1.6,319
"5263",0.4,11
"5264",1.5,228
"5265",0.7,23
"5266",0.8,22
"5267",1.9,838
"5268",0,1
"5269",1.5,245
"5270",1.9,819
"5271",0.8,30
"5272",1.5,224
"5273",0.9,47
"5274",0.2,2
"5275",1.7,453
"5276",1.6,313
"5277",0.9,34
"5278",0.3,13
"5279",0.1,4
"5280",1.6,354
"5281",2,1067
"5282",0.5,10
"5283",0.6,12
"5284",0.9,46
"5285",1.7,429
"5286",0.3,4
"5287",2.4,3740
"5288",2.1,1521
"5289",0.7,26
"5290",2,1072
"5291",2.2,1950
"5292",1.1,74
"5293",1.3,115
"5294",0.4,6
"5295",0.1,7
"5296",0,5
"5297",2.3,2594
"5298",0.4,13
"5299",1.9,801
"5300",0.9,46
"5301",1.9,799
"5302",2.1,1514
"5303",1.2,102
"5304",1.9,805
"5305",2.4,3481
"5306",1.5,231
"5307",1.5,267
"5308",1.9,825
"5309",2.4,3609
"5310",0.7,25
"5311",0.4,8
"5312",0.7,23
"5313",2.1,1466
"5314",2,1084
"5315",2.5,4879
"5316",2.3,2681
"5317",0.5,13
"5318",0.7,22
"5319",0.5,16
"5320",2.1,1464
"5321",0.4,10
"5322",1.1,80
"5323",1.1,64
"5324",1.4,154
"5325",1.1,76
"5326",1.3,124
"5327",2.4,3641
"5328",0.7,21
"5329",0.3,9
"5330",1.7,498
"5331",1,52
"5332",1.1,69
"5333",1.2,90
"5334",1.5,244
"5335",1.1,77
"5336",1.7,452
"5337",0,3
"5338",2,1135
"5339",0.3,6
"5340",1.2,99
"5341",1.7,447
"5342",2.1,1524
"5343",0.5,12
"5344",1.7,426
"5345",0.9,41
"5346",1,55
"5347",2.2,1938
"5348",0.6,20
"5349",2,1051
"5350",2.2,2045
"5351",1,62
"5352",0.4,8
"5353",1.9,797
"5354",0.5,11
"5355",1.1,70
"5356",2.1,1502
"5357",1.2,102
"5358",1.3,140
"5359",0.3,4
"5360",0,2
"5361",2.3,2687
"5362",1.5,251
"5363",0.7,22
"5364",1.1,74
"5365",1.4,195
"5366",2.5,4926
"5367",2.4,3582
"5368",2.3,2737
"5369",2,1111
"5370",2.2,2025
"5371",0.9,38
"5372",2.1,1503
"5373",1.3,151
"5374",1.1,72
"5375",1.2,104
"5376",0.7,23
"5377",2.4,3671
"5378",0,3
"5379",1.7,447
"5380",0.6,18
"5381",0,2
"5382",0.2,4
"5383",0.2,2
"5384",2.1,1512
"5385",1.3,131
"5386",1.1,65
"5387",0.2,2
"5388",2.3,2810
"5389",0.3,9
"5390",0.1,3
"5391",0.9,41
"5392",1.7,394
"5393",1.8,568
"5394",0.6,20
"5395",0,5
"5396",0.1,2
"5397",0.4,12
"5398",2,1130
"5399",0.5,11
"5400",2.5,4907
"5401",1.5,233
"5402",2.2,2043
"5403",0.5,11
"5404",2.1,1488
"5405",0.9,47
"5406",1.1,76
"5407",1.8,599
"5408",0.8,34
"5409",0.3,6
"5410",0.9,40
"5411",0.4,4
"5412",1.7,420
"5413",0.6,16
"5414",2.3,2707
"5415",0.3,7
"5416",1.4,187
"5417",0,1
"5418",0.4,10
"5419",1.1,76
"5420",1.5,249
"5421",2.2,2101
"5422",0.8,33
"5423",2,1137
"5424",0.8,33
"5425",1,43
"5426",0.5,13
"5427",1.3,132
"5428",0.7,28
"5429",1.6,333
"5430",0.2,3
"5431",1.5,252
"5432",0.8,34
"5433",1.5,271
"5434",0.6,9
"5435",0,4
"5436",1.4,180
"5437",0.5,9
"5438",1.3,144
"5439",2.4,3639
"5440",0.8,22
"5441",1.6,340
"5442",1.4,170
"5443",2.1,1495
"5444",1.7,419
"5445",1.5,248
"5446",1.8,613
"5447",0.1,4
"5448",0.2,5
"5449",1.2,112
"5450",0.1,5
"5451",0.5,17
"5452",1.8,609
"5453",2.5,4873
"5454",1.3,140
"5455",1.5,257
"5456",2,1081
"5457",2.1,1466
"5458",1.3,136
"5459",0.4,9
"5460",0.3,8
"5461",2.1,1499
"5462",2.4,3668
"5463",1.2,89
"5464",2.1,1466
"5465",0.8,28
"5466",2.2,1938
"5467",1,56
"5468",2.4,3729
"5469",1.8,611
"5470",0.7,19
"5471",0.3,5
"5472",0.5,17
"5473",2.5,4968
"5474",0.6,20
"5475",1,53
"5476",2,1094
"5477",2.2,1976
"5478",1.5,229
"5479",1.7,428
"5480",2,1110
"5481",0.6,16
"5482",1.8,587
"5483",1.6,333
"5484",1.1,84
"5485",1.1,61
"5486",2.1,1522
"5487",2.3,2672
"5488",0,3
"5489",1.2,96
"5490",1.6,313
"5491",0.1,3
"5492",1.3,117
"5493",1.9,786
"5494",2.4,3655
"5495",0.8,30
"5496",1.1,68
"5497",0.9,32
"5498",1.3,144
"5499",1.6,352
"5500",2.3,2713
"5501",0.8,32
"5502",0.9,51
"5503",1.7,453
"5504",1.7,435
"5505",2.4,3638
"5506",1.2,103
"5507",0,3
"5508",1.9,765
"5509",0.1,4
"5510",0.2,6
"5511",0.3,7
"5512",0.8,28
"5513",1.5,239
"5514",1,72
"5515",0.9,51
"5516",1.3,152
"5517",1.7,433
"5518",1,49
"5519",0.9,38
"5520",1.9,850
"5521",1.6,315
"5522",0.9,33
"5523",1.6,319
"5524",2.5,5003
"5525",1.6,334
"5526",1.4,195
"5527",2.3,2705
"5528",1.4,169
"5529",1.8,577
"5530",0.7,28
"5531",1,55
"5532",0.6,9
"5533",1.7,456
"5534",2.2,2052
"5535",2.4,3664
"5536",2.3,2647
"5537",2.2,2001
"5538",1,55
"5539",2.3,2636
"5540",1.3,146
"5541",2.5,4836
"5542",2.4,3552
"5543",0.5,8
"5544",0.1,4
"5545",1.1,69
"5546",2.4,3556
"5547",1.5,222
"5548",2.4,3561
"5549",0.8,25
"5550",0.9,44
"5551",1.6,325
"5552",1.3,128
"5553",0.3,2
"5554",2.2,2013
"5555",0.1,6
"5556",0.8,28
"5557",1.5,260
"5558",0.1,5
"5559",1.5,239
"5560",0,2
"5561",2,1118
"5562",0.3,6
"5563",2.1,1467
"5564",1.8,602
"5565",2.3,2711
"5566",2.2,2000
"5567",1.8,590
"5568",0.9,35
"5569",0.1,1
"5570",2.1,1476
"5571",1.4,176
"5572",2.2,2062
"5573",2,1081
"5574",1.5,230
"5575",2.2,1987
"5576",1.7,444
"5577",2.3,2786
"5578",0.3,3
"5579",0,3
"5580",0.4,6
"5581",1.3,131
"5582",0.6,10
"5583",1.3,123
"5584",1.7,427
"5585",1.9,848
"5586",0.2,2
"5587",0.4,9
"5588",1.6,337
"5589",0.3,5
"5590",2.4,3563
"5591",2.5,4885
"5592",0.3,6
"5593",1,53
"5594",0.1,1
"5595",0.5,14
"5596",0.7,31
"5597",0.3,11
"5598",1.9,806
"5599",0,3
"5600",2,1049
"5601",1.8,612
"5602",2.5,4878
"5603",0.3,7
"5604",2.2,2100
"5605",0.3,5
"5606",2.4,3659
"5607",2.2,2014
"5608",2.5,4899
"5609",0.9,36
"5610",1.4,198
"5611",0.3,11
"5612",0.7,23
"5613",1.1,66
"5614",1,40
"5615",1.1,70
"5616",1.4,171
"5617",0.2,2
"5618",1.1,74
"5619",0.1,4
"5620",1.1,79
"5621",1.4,174
"5622",0.2,2
"5623",1.3,140
"5624",2.2,2037
"5625",2.3,2737
"5626",1.1,50
"5627",0.3,11
"5628",1.1,75
"5629",0.8,37
"5630",0.9,38
"5631",0.1,5
"5632",0.5,8
"5633",0.6,18
"5634",1.2,100
"5635",2.1,1465
"5636",0.4,7
"5637",2.2,1986
"5638",2.5,4866
"5639",1.2,115
"5640",0.3,8
"5641",1.4,178
"5642",0,3
"5643",2.5,4926
"5644",0.1,4
"5645",2.5,4872
"5646",0.1,4
"5647",0.7,24
"5648",1.2,88
"5649",0.3,8
"5650",0.5,13
"5651",0.1,4
"5652",0.9,34
"5653",1.7,486
"5654",1.3,134
"5655",1.3,148
"5656",0.6,21
"5657",0.4,3
"5658",1.9,838
"5659",0.7,25
"5660",1.4,167
"5661",0.1,7
"5662",2.2,1991
"5663",0.5,19
"5664",1.4,206
"5665",0.8,32
"5666",2.1,1510
"5667",1.5,272
"5668",1,53
"5669",0.4,7
"5670",1.1,65
"5671",0.2,2
"5672",1.9,832
"5673",2.2,1996
"5674",0,1
"5675",1.7,416
"5676",1.2,78
"5677",1.3,140
"5678",0.3,6
"5679",0.4,9
"5680",2.3,2724
"5681",1.3,152
"5682",0.5,7
"5683",1.1,69
"5684",1.1,74
"5685",2,1119
"5686",1.1,66
"5687",1.9,820
"5688",1.1,79
"5689",1.8,622
"5690",0.6,14
"5691",0.4,6
"5692",0.9,42
"5693",0.8,23
"5694",0.6,18
"5695",0.3,7
"5696",1,52
"5697",2.2,2021
"5698",1.9,823
"5699",0.1,2
"5700",0.1,4
"5701",1.9,792
"5702",1.4,177
"5703",0.9,50
"5704",0.2,5
"5705",0.1,2
"5706",1.9,822
"5707",0.6,15
"5708",0.1,3
"5709",0.6,12
"5710",0.2,7
"5711",0.6,11
"5712",1.6,313
"5713",0.5,15
"5714",0.2,4
"5715",2.4,3745
"5716",1,39
"5717",2.4,3698
"5718",1.2,88
"5719",1.2,112
"5720",0.6,15
"5721",1.2,81
"5722",2.2,1982
"5723",0.2,3
"5724",0.6,20
"5725",1.8,580
"5726",0.3,9
"5727",0.1,3
"5728",1.8,597
"5729",2.4,3624
"5730",1.3,108
"5731",1.7,446
"5732",0.4,10
"5733",2.1,1490
"5734",2.2,1946
"5735",1.4,165
"5736",0.8,39
"5737",0.7,27
"5738",0.3,4
"5739",2.5,4951
"5740",2.2,1972
"5741",2.2,2028
"5742",1.3,148
"5743",1.4,173
"5744",1.9,765
"5745",2.3,2667
"5746",0.3,4
"5747",0.1,4
"5748",1.9,764
"5749",2.4,3666
"5750",0.3,5
"5751",2.5,5053
"5752",1.8,594
"5753",1.7,457
"5754",1.3,164
"5755",1.3,132
"5756",1.9,791
"5757",0.1,7
"5758",2,1103
"5759",0.2,8
"5760",0.9,40
"5761",2.4,3542
"5762",1.6,338
"5763",1.7,450
"5764",0.2,6
"5765",1.3,121
"5766",1.1,69
"5767",1.8,618
"5768",2.3,2686
"5769",0.8,39
"5770",0.7,24
"5771",0.3,9
"5772",2.5,4955
"5773",2,1101
"5774",0.5,10
"5775",0,0
"5776",2.4,3668
"5777",2.3,2551
"5778",2.5,4824
"5779",1.1,70
"5780",0,3
"5781",1,51
"5782",2.2,1955
"5783",1.3,110
"5784",2,1075
"5785",2.3,2691
"5786",2.1,1438
"5787",2.4,3544
"5788",2.4,3509
"5789",1.1,79
"5790",1.6,300
"5791",0.1,4
"5792",1.5,237
"5793",1.3,148
"5794",1.9,766
"5795",0.1,9
"5796",2,1059
"5797",1.8,621
"5798",0.8,32
"5799",0.5,15
"5800",0.6,15
"5801",0.8,31
"5802",2,1108
"5803",0.7,24
"5804",1.2,99
"5805",0.3,4
"5806",0.8,25
"5807",1.5,233
"5808",1.8,593
"5809",2.2,2034
"5810",0.2,9
"5811",2.5,4845
"5812",0.4,13
"5813",0.5,14
"5814",0.9,40
"5815",2.1,1462
"5816",0.6,15
"5817",1,48
"5818",1,47
"5819",0.8,36
"5820",1.2,106
"5821",0.4,4
"5822",0.5,8
"5823",1.9,821
"5824",0.7,23
"5825",1.6,336
"5826",1.5,244
"5827",1,54
"5828",1.7,469
"5829",1.4,180
"5830",1.4,178
"5831",0.8,22
"5832",0.2,9
"5833",0,0
"5834",0.7,22
"5835",1.2,116
"5836",1.3,148
"5837",0.7,10
"5838",1,54
"5839",1.7,478
"5840",0.4,7
"5841",1.9,807
"5842",0.5,18
"5843",2.5,4834
"5844",1.1,70
"5845",0.5,15
"5846",2.3,2732
"5847",0.4,5
"5848",1.1,74
"5849",0.5,12
"5850",1.6,316
"5851",2.4,3603
"5852",1.5,264
"5853",0.3,3
"5854",0.2,10
"5855",0.1,3
"5856",2.1,1448
"5857",2.2,2002
"5858",2,1115
"5859",1.9,796
"5860",1.6,305
"5861",0.1,2
"5862",2.5,4850
"5863",0.7,23
"5864",0.9,43
"5865",2.2,1984
"5866",1.5,253
"5867",2.3,2682
"5868",2.4,3650
"5869",0.5,12
"5870",1.9,788
"5871",1.5,212
"5872",0.3,6
"5873",0.3,11
"5874",1.1,83
"5875",0.3,6
"5876",0.2,7
"5877",2.3,2738
"5878",1.3,145
"5879",0.3,4
"5880",1.2,107
"5881",2,1057
"5882",0,1
"5883",0.5,11
"5884",2.4,3708
"5885",2.3,2740
"5886",0.7,23
"5887",0,2
"5888",1.8,594
"5889",0.1,4
"5890",1.4,176
"5891",1.1,72
"5892",2.2,1969
"5893",1.9,807
"5894",2.1,1474
"5895",0.3,1
"5896",1,63
"5897",2.4,3666
"5898",1.1,74
"5899",0.7,25
"5900",0.8,35
"5901",0.6,20
"5902",2,1063
"5903",1.5,284
"5904",1.9,768
"5905",0.6,18
"5906",1.3,146
"5907",2.4,3655
"5908",2.5,5010
"5909",0.4,8
"5910",2.3,2729
"5911",0.4,7
"5912",0.5,13
"5913",1.1,82
"5914",1.3,123
"5915",1.8,622
"5916",2.1,1539
"5917",0.8,31
"5918",1.2,103
"5919",1,63
"5920",1.8,593
"5921",1.4,206
"5922",1.2,115
"5923",0.7,26
"5924",0.5,12
"5925",1.8,582
"5926",1.9,798
"5927",1.6,357
"5928",1.7,463
"5929",0.3,7
"5930",0.2,4
"5931",0.1,3
"5932",1,48
"5933",1.4,172
"5934",0,4
"5935",0.1,5
"5936",0.6,16
"5937",2,1103
"5938",1.3,120
"5939",0.7,27
"5940",1.1,65
"5941",2.3,2690
"5942",0.5,7
"5943",1.3,124
"5944",2.2,2019
"5945",0.3,8
"5946",1.7,443
"5947",1.2,101
"5948",2.3,2615
"5949",0.5,12
"5950",1.7,446
"5951",1.3,110
"5952",0.3,10
"5953",0.5,10
"5954",1.9,874
"5955",0.6,15
"5956",1.8,589
"5957",1.9,801
"5958",1.8,616
"5959",2,1135
"5960",2,1109
"5961",0.9,38
"5962",0.9,47
"5963",1.3,130
"5964",2,1091
"5965",2.4,3606
"5966",1,63
"5967",1,65
"5968",2,1137
"5969",1.8,589
"5970",2,1139
"5971",1.4,193
"5972",2.5,4857
"5973",2,1113
"5974",0.2,5
"5975",0.2,5
"5976",0,3
"5977",0.4,7
"5978",2.2,1970
"5979",1.8,609
"5980",0.1,6
"5981",2.1,1499
"5982",2.3,2606
"5983",1.7,412
"5984",0.3,6
"5985",1.5,283
"5986",2.1,1496
"5987",1,47
"5988",2.4,3626
"5989",1.1,64
"5990",0.2,7
"5991",1.4,196
"5992",2.4,3584
"5993",1.5,237
"5994",0.7,22
"5995",0.7,26
"5996",1.8,635
"5997",0.6,16
"5998",0.2,3
"5999",2.1,1543
"6000",0.5,10
"6001",2.5,4943
"6002",0.8,38
"6003",2.5,4865
"6004",0.8,24
"6005",1,57
"6006",1.4,183
"6007",0.7,21
"6008",0.7,25
"6009",0.8,34
"6010",1.3,108
"6011",1.8,576
"6012",2.5,5049
"6013",0.5,8
"6014",0.2,7
"6015",1.9,802
"6016",0.2,5
"6017",1.1,93
"6018",1.1,69
"6019",2.4,3626
"6020",1.9,795
"6021",2.5,4933
"6022",0.1,5
"6023",0.6,17
"6024",1.9,803
"6025",0.7,13
"6026",0.6,17
"6027",2.3,2730
"6028",2.1,1446
"6029",1.2,106
"6030",1.8,627
"6031",0.4,8
"6032",0.5,11
"6033",0.9,32
"6034",1.1,72
"6035",1.5,226
"6036",2.1,1495
"6037",1.8,606
"6038",1.3,131
"6039",0.8,33
"6040",2.5,4854
"6041",0.7,32
"6042",1,57
"6043",2.1,1480
"6044",1,57
"6045",0.2,1
"6046",0.3,5
"6047",0.2,2
"6048",0.7,26
"6049",1.5,245
"6050",0.2,9
"6051",0.1,3
"6052",2.4,3671
"6053",1.4,166
"6054",0,1
"6055",0.6,15
"6056",2.4,3704
"6057",2,1117
"6058",0.1,6
"6059",0.6,10
"6060",1.2,93
"6061",0.5,16
"6062",0.6,15
"6063",0.8,24
"6064",2.2,1967
"6065",0.1,3
"6066",0.1,6
"6067",0.2,5
"6068",1.7,439
"6069",0.7,24
"6070",0.3,5
"6071",1,48
"6072",2.3,2649
"6073",0.9,34
"6074",1.9,815
"6075",1.4,188
"6076",2.4,3669
"6077",1.6,341
"6078",2,1107
"6079",1.7,459
"6080",1.4,167
"6081",2,1130
"6082",1.9,749
"6083",1.7,467
"6084",1.6,325
"6085",1.4,156
"6086",1.9,815
"6087",0.8,39
"6088",0,2
"6089",1.8,616
"6090",0.4,10
"6091",1.1,63
"6092",2,1150
"6093",2.4,3661
"6094",0.3,10
"6095",0.5,10
"6096",0.9,56
